Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG07SLE00000B900000S500,2024.12,2466992,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,5,Households,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG07SLE00000B900000S500,2025.03,2441613,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,B90,Net worth,5,Households,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG07SLE00000L000000S500,2016.06,1633681,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG07SLE00000L000000S500,2016.09,1692221,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG07SLE00000L000000S500,2016.12,1721329,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG07SLE00000L000000S500,2017.03,1734122,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG07SLE00000L000000S500,2017.06,1774258,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG07SLE00000L000000S500,2017.09,1808204,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG07SLE00000L000000S500,2017.12,1844607,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG07SLE00000L000000S500,2018.03,1863474,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG07SLE00000L000000S500,2018.06,1872553,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG07SLE00000L000000S500,2018.09,1911756,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG07SLE00000L000000S500,2018.12,1925750,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG07SLE00000L000000S500,2019.03,1950465,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG07SLE00000L000000S500,2019.06,1945055,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG07SLE00000L000000S500,2019.09,1974771,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG07SLE00000L000000S500,2019.12,2014882,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG07SLE00000L000000S500,2020.03,2043761,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG07SLE00000L000000S500,2020.06,2067613,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG07SLE00000L000000S500,2020.09,2142973,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG07SLE00000L000000S500,2020.12,2267362,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG07SLE00000L000000S500,2021.03,2394537,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG07SLE00000L000000S500,2021.06,2493321,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG07SLE00000L000000S500,2021.09,2620842,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG07SLE00000L000000S500,2021.12,2750686,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG07SLE00000L000000S500,2022.03,2750199,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG07SLE00000L000000S500,2022.06,2697228,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG07SLE00000L000000S500,2022.09,2681652,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG07SLE00000L000000S500,2022.12,2693701,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG07SLE00000L000000S500,2023.03,2691503,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG07SLE00000L000000S500,2023.06,2681034,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG07SLE00000L000000S500,2023.09,2715970,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG07SLE00000L000000S500,2023.12,2741196,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG07SLE00000L000000S500,2024.03,2763658,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG07SLE00000L000000S500,2024.06,2741819,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG07SLE00000L000000S500,2024.09,2743075,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG07SLE00000L000000S500,2024.12,2773610,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG07SLE00000L000000S500,2025.03,2751650,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,L,Total liabilities and net worth,5,Households,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG07SLE00000A000000S600,2016.06,403438,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG07SLE00000A000000S600,2016.09,407317,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG07SLE00000A000000S600,2016.12,400260,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG07SLE00000A000000S600,2017.03,399303,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG07SLE00000A000000S600,2017.06,405658,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG07SLE00000A000000S600,2017.09,401387,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG07SLE00000A000000S600,2017.12,409940,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG07SLE00000A000000S600,2018.03,410263,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG07SLE00000A000000S600,2018.06,431008,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG07SLE00000A000000S600,2018.09,432505,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG07SLE00000A000000S600,2018.12,434280,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG07SLE00000A000000S600,2019.03,443306,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG07SLE00000A000000S600,2019.06,453623,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG07SLE00000A000000S600,2019.09,473690,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG07SLE00000A000000S600,2019.12,467620,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG07SLE00000A000000S600,2020.03,494797,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG07SLE00000A000000S600,2020.06,488871,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG07SLE00000A000000S600,2020.09,481618,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG07SLE00000A000000S600,2020.12,503575,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG07SLE00000A000000S600,2021.03,497735,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG07SLE00000A000000S600,2021.06,498104,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG07SLE00000A000000S600,2021.09,504447,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG07SLE00000A000000S600,2021.12,518661,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG07SLE00000A000000S600,2022.03,512633,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG07SLE00000A000000S600,2022.06,534469,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG07SLE00000A000000S600,2022.09,557101,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG07SLE00000A000000S600,2022.12,544509,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG07SLE00000A000000S600,2023.03,546760,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG07SLE00000A000000S600,2023.06,560028,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG07SLE00000A000000S600,2023.09,559166,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG07SLE00000A000000S600,2023.12,573472,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG07SLE00000A000000S600,2024.03,585161,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG07SLE00000A000000S600,2024.06,590510,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG07SLE00000A000000S600,2024.09,614521,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG07SLE00000A000000S600,2024.12,654293,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG07SLE00000A000000S600,2025.03,646546,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,A,Total financial and non-financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG07SLE00000AFA0000S600,2016.06,403438,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG07SLE00000AFA0000S600,2016.09,407317,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG07SLE00000AFA0000S600,2016.12,400260,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG07SLE00000AFA0000S600,2017.03,399303,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG07SLE00000AFA0000S600,2017.06,405658,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG07SLE00000AFA0000S600,2017.09,401387,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG07SLE00000AFA0000S600,2017.12,409940,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG07SLE00000AFA0000S600,2018.03,410263,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG07SLE00000AFA0000S600,2018.06,431008,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG07SLE00000AFA0000S600,2018.09,432505,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG07SLE00000AFA0000S600,2018.12,434280,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG07SLE00000AFA0000S600,2019.03,443306,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG07SLE00000AFA0000S600,2019.06,453623,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG07SLE00000AFA0000S600,2019.09,473690,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG07SLE00000AFA0000S600,2019.12,467620,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG07SLE00000AFA0000S600,2020.03,494797,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG07SLE00000AFA0000S600,2020.06,488871,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG07SLE00000AFA0000S600,2020.09,481618,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG07SLE00000AFA0000S600,2020.12,503575,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG07SLE00000AFA0000S600,2021.03,497735,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG07SLE00000AFA0000S600,2021.06,498104,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG07SLE00000AFA0000S600,2021.09,504447,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG07SLE00000AFA0000S600,2021.12,518661,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG07SLE00000AFA0000S600,2022.03,512633,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG07SLE00000AFA0000S600,2022.06,534469,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG07SLE00000AFA0000S600,2022.09,557101,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG07SLE00000AFA0000S600,2022.12,544509,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG07SLE00000AFA0000S600,2023.03,546760,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG07SLE00000AFA0000S600,2023.06,560028,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG07SLE00000AFA0000S600,2023.09,559166,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG07SLE00000AFA0000S600,2023.12,573472,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG07SLE00000AFA0000S600,2024.03,585161,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG07SLE00000AFA0000S600,2024.06,590510,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG07SLE00000AFA0000S600,2024.09,614521,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG07SLE00000AFA0000S600,2024.12,654293,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG07SLE00000AFA0000S600,2025.03,646546,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA,Total financial assets,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG07SLE00000AFA0100S600,2016.06,1678,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG07SLE00000AFA0100S600,2016.09,1648,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG07SLE00000AFA0100S600,2016.12,1648,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG07SLE00000AFA0100S600,2017.03,1658,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG07SLE00000AFA0100S600,2017.06,1621,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG07SLE00000AFA0100S600,2017.09,1673,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG07SLE00000AFA0100S600,2017.12,1712,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG07SLE00000AFA0100S600,2018.03,1716,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG07SLE00000AFA0100S600,2018.06,1777,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG07SLE00000AFA0100S600,2018.09,1804,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG07SLE00000AFA0100S600,2018.12,1767,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG07SLE00000AFA0100S600,2019.03,1746,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG07SLE00000AFA0100S600,2019.06,1775,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG07SLE00000AFA0100S600,2019.09,1861,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG07SLE00000AFA0100S600,2019.12,1759,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG07SLE00000AFA0100S600,2020.03,1942,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG07SLE00000AFA0100S600,2020.06,1831,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG07SLE00000AFA0100S600,2020.09,1821,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG07SLE00000AFA0100S600,2020.12,1715,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG07SLE00000AFA0100S600,2021.03,1731,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG07SLE00000AFA0100S600,2021.06,1741,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFA01,Monetary gold and special drawing rights,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
